14.9202 	EXP 	Fixation: autoDraw = False
15.2555 	EXP 	Device response: <KeyPress from None: t=15.250228299992159, value=r, duration=None>
15.2572 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'word': 'RED', 'colour': 'blue', 'coungrency': 'I', 'cor_res': 'b', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
15.2624 	DATA 	Keypress: r
15.2709 	EXP 	Fixation: autoDraw = False
15.2709 	EXP 	cc: autoDraw = False
15.2709 	EXP 	cc: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
15.2709 	EXP 	cc: text = 'RED'
15.2709 	EXP 	Fixation: autoDraw = True
15.4566 	EXP 	Device response: <KeyPress from None: t=15.250228299992159, value=r, duration=0.20140409999294207>
15.7730 	INFO 	Keyboard events cleared
15.7716 	EXP 	Fixation: autoDraw = False
15.7716 	EXP 	cc: autoDraw = True
16.1889 	EXP 	Device response: <KeyPress from None: t=16.18126409998513, value=b, duration=None>
16.1905 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'word': 'BLUE', 'colour': 'blue', 'coungrency': 'C', 'cor_res': 'b', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
16.2026 	DATA 	Keypress: b
16.2064 	EXP 	Fixation: autoDraw = False
16.2064 	EXP 	cc: autoDraw = False
16.2064 	EXP 	cc: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
16.2064 	EXP 	cc: height = np.float64(50.0)
16.2064 	EXP 	cc: height = np.float64(50.0)
16.2064 	EXP 	cc: height = np.float64(50.0)
16.2064 	EXP 	cc: text = 'BLUE'
16.2064 	EXP 	Fixation: autoDraw = True
16.4559 	EXP 	Device response: <KeyPress from None: t=16.18126409998513, value=b, duration=0.25764140000683255>
16.7074 	INFO 	Keyboard events cleared
16.7059 	EXP 	cc: autoDraw = True
16.7212 	EXP 	Fixation: autoDraw = False
17.1898 	EXP 	Device response: <KeyPress from None: t=17.180791699996917, value=b, duration=None>
17.1917 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'word': 'RED', 'colour': 'blue', 'coungrency': 'I', 'cor_res': 'b', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
17.2063 	DATA 	Keypress: b
17.2107 	EXP 	Fixation: autoDraw = False
17.2107 	EXP 	cc: autoDraw = False
17.2107 	EXP 	cc: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
17.2107 	EXP 	cc: height = np.float64(50.0)
17.2107 	EXP 	cc: height = np.float64(50.0)
17.2107 	EXP 	cc: height = np.float64(50.0)
17.2107 	EXP 	cc: text = 'RED'
17.2107 	EXP 	Fixation: autoDraw = True
17.4070 	EXP 	Device response: <KeyPress from None: t=17.180791699996917, value=b, duration=0.21693269998650067>
17.7052 	INFO 	Keyboard events cleared
17.7037 	EXP 	cc: autoDraw = True
17.7205 	EXP 	Fixation: autoDraw = False
18.0889 	EXP 	Device response: <KeyPress from None: t=18.08102029998554, value=b, duration=None>
18.0905 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'word': 'BLUE', 'colour': 'red', 'coungrency': 'I', 'cor_res': 'r', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
18.1027 	DATA 	Keypress: b
18.1063 	EXP 	Fixation: autoDraw = False
18.1063 	EXP 	cc: autoDraw = False
18.1063 	EXP 	cc: foreColor = <psychopy.colors.Color: red, alpha=1.0>
18.1063 	EXP 	cc: height = np.float64(50.0)
18.1063 	EXP 	cc: height = np.float64(50.0)
18.1063 	EXP 	cc: height = np.float64(50.0)
18.1063 	EXP 	cc: text = 'BLUE'
18.1063 	EXP 	Fixation: autoDraw = True
18.3063 	EXP 	Device response: <KeyPress from None: t=18.08102029998554, value=b, duration=0.20847139999386854>
18.6062 	INFO 	Keyboard events cleared
18.6048 	EXP 	cc: autoDraw = True
18.6211 	EXP 	Fixation: autoDraw = False
19.0908 	EXP 	Device response: <KeyPress from None: t=19.089055599994026, value=r, duration=None>
19.0931 	DATA 	Keypress: r
19.1079 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'word': 'RED', 'colour': 'red', 'coungrency': 'C', 'cor_res': 'r', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
19.1220 	EXP 	Fixation: autoDraw = False
19.1220 	EXP 	cc: autoDraw = False
19.1220 	EXP 	cc: foreColor = <psychopy.colors.Color: red, alpha=1.0>
19.1220 	EXP 	cc: height = np.float64(50.0)
19.1220 	EXP 	cc: height = np.float64(50.0)
19.1220 	EXP 	cc: height = np.float64(50.0)
19.1220 	EXP 	cc: text = 'RED'
19.1220 	EXP 	Fixation: autoDraw = True
19.2897 	EXP 	Device response: <KeyPress from None: t=19.089055599994026, value=r, duration=0.18612800000119023>
19.6229 	INFO 	Keyboard events cleared
19.6213 	EXP 	cc: autoDraw = True
19.6382 	EXP 	Fixation: autoDraw = False
20.1575 	EXP 	Device response: <KeyPress from None: t=20.1555961999984, value=r, duration=None>
20.1591 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'word': 'BLUE', 'colour': 'blue', 'coungrency': 'C', 'cor_res': 'b', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
20.1726 	DATA 	Keypress: r
20.1764 	EXP 	Fixation: autoDraw = False
20.1764 	EXP 	cc: autoDraw = False
20.1764 	EXP 	cc: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
20.1764 	EXP 	cc: height = np.float64(50.0)
20.1764 	EXP 	cc: height = np.float64(50.0)
20.1764 	EXP 	cc: height = np.float64(50.0)
20.1764 	EXP 	cc: text = 'BLUE'
20.1764 	EXP 	Fixation: autoDraw = True
20.3064 	EXP 	Device response: <KeyPress from None: t=20.1555961999984, value=r, duration=0.14645909998216666>
20.6730 	INFO 	Keyboard events cleared
20.6716 	EXP 	cc: autoDraw = True
20.6876 	EXP 	Fixation: autoDraw = False
