key_resp.corr,key_resp.rt,Key_resp.corr,Key_resp.rt,,,,Sequential,Random
1,0.2893138999934308,,,,,,0.2893139,0.2834101
1,0.28849150001769885,,,,,,0.2884915,0.5634319
1,0.5494542999658734,,,,,,0.5494543,0.4200321
1,0.2809744000551291,,,,,,0.2809744,0.3622312
1,0.38302330003352836,,,,,,0.3830233,0.2581446
1,0.5094956000102684,,,,,,0.5094956,0.5764927
1,0.6900917000020854,,,,,,0.6900917,0.4204361
1,0.7464594999910332,,,,,,0.7464595,0.4388198
1,0.5967842999962159,,,,,,0.5967843,0.2527802
1,0.33140199998160824,,,,,,0.331402,0.4477871
1,0.8451425000093877,,,,,,0.8451425,0.2806715
1,0.3263619000208564,,,,,,0.3263619,0.2887313
1,0.4436954000266269,,,,,,0.4436954,0.2079146
1,0.3133807000122033,,,,,,0.3133807,0.9734376
1,0.3739587999880314,,,,,,0.3739588,0.674104
1,0.28634240000974387,,,,,,0.2863424,0.342695
1,0.23717070004204288,,,,,,0.2371707,0.615676
1,0.40582819998962805,,,,,,0.4058282,0.4929804
1,0.37638410000363365,,,,,,0.3763841,0.5287134
1,0.3540318,,,,,,0.3540318,0.3664963
1,0.40225380001356825,,,,,,0.4022538,0.5713819
1,0.6650936999940313,,,,,,0.6650937,0.5295805
1,0.42377769999438897,,,,,,0.4237777,0.3392041
1,0.4535555999609642,,,,,,0.4535556,0.1691045
1,0.4590191000024788,,,,,,0.4590191,0.4577972
1,0.29014649998862296,,,,,,0.2901465,0.4412801
1,0.49030710000079125,,,,,,0.4903071,0.6148596
1,0.4496039000223391,,,,,,0.4496039,0.416402
1,0.39515859994571656,,,,,,0.3951586,0.4939678
1,0.3704981000046246,,,,,,0.3704981,0.6205338
1,0.3870996000478044,,,,,,0.3870996,0.8038576
1,0.33349900000030175,,,,,,0.333499,0.8748854
1,0.3527712000068277,,,,,,0.3527712,0.9561241
1,0.3310627000173554,,,,,,0.3310627,0.5866643
1,0.37562320003053173,,,,,,0.3756232,0.4048499
1,0.5927547999890521,,,,,,0.5927548,0.3622009
1,0.6863972999854013,,,,,,0.6863973,0.4814374
1,0.6940689999610186,,,,,,0.694069,0.7265134
1,0.4928704000194557,,,,,,0.4928704,0.4638263
1,0.8396324000204913,,,,,,0.8396324,0.5074774
1,0.3421364999958314,,,,,,0.3421365,0.3759797
1,0.42451949999667704,,,,,,0.4245195,0.5513224
1,0.4242847000132315,,,,,,0.4242847,0.5739252
1,0.21765100001357496,,,,,,0.217651,0.4528354
1,0.4003907999722287,,,,,,0.4003908,1.2507969
1,0.12324670003727078,,,,,,0.1232467,0.6490873
1,0.46044170000823215,,,,,,0.4604417,0.6580204
1,0.39998749998630956,,,,,,0.3999875,0.6471846
1,0.5059533000458032,,,,,,0.5059533,0.7326412
1,0.37653140001930296,,,,,,0.3765314,0.7207049
1,0.3462305,,,,,,0.3462305,0.5023068
1,0.4184034999925643,,,,,,0.4184035,0.4294024
1,0.8058927999809384,,,,,,0.8058928,0.9813911
1,0.8916273000068031,,,,,,0.8916273,0.4734879
1,0.8732539000338875,,,,,,0.8732539,0.4599632
1,0.5757467,,,,,,0.5757467,0.4045387
1,0.8357803999679163,,,,,,0.8357804,0.4268046
1,0.7574179000221193,,,,,,0.7574179,0.3685247
1,0.22483640001155436,,,,,,0.2248364,0.4141921
1,0.21288380003534257,,,,,,0.2128838,0.5731086
1,0.3624415000085719,,,,,,0.3624415,0.4550891
1,0.23517239995999262,,,,,,0.2351724,0.3608177
1,0.29077820002567023,,,,,,0.2907782,0.4829596
1,0.5767923999810591,,,,,,0.5767924,0.5251766
1,0.4446076999884099,,,,,,0.4446077,0.4783357
